anime_id,name,genre,type,rating,content
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Action  Horror  Mystery  Psychological,TV,7.49,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation Action  Horror  Mystery  Psychological TV
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,Comedy  Seinen  Slice of Life,TV,7.49,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me Comedy  Seinen  Slice of Life TV
501,Doraemon,Adventure  Comedy  Fantasy  Kids  Shounen,TV,7.49,Doraemon Adventure  Comedy  Fantasy  Kids  Shounen TV
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Fantasy  Magic  Shounen,Special,7.49,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa Fantasy  Magic  Shounen Special
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,Shounen  Sports  Super Power,Movie,7.49,Inazuma Eleven: Saikyou Gundan Ogre Shuurai Shounen  Sports  Super Power Movie
1878,Kaze no Shoujo Emily,Drama  Historical  Shoujo,TV,7.49,Kaze no Shoujo Emily Drama  Historical  Shoujo TV
9213,Kowarekake no Orgel,Drama  Music  Sci-Fi  Slice of Life,OVA,7.49,Kowarekake no Orgel Drama  Music  Sci-Fi  Slice of Life OVA
16353,Love Lab,Comedy  Romance  School,TV,7.49,Love Lab Comedy  Romance  School TV
30829,Love Live! School Idol Project 2nd Season Recap,Music  School  Slice of Life,OVA,7.5,Love Live! School Idol Project 2nd Season Recap Music  School  Slice of Life OVA
3268,Mai-Otome 0: S.ifr,Sci-Fi,OVA,7.49,Mai-Otome 0: S.ifr Sci-Fi OVA
2460,Maison Ikkoku: Kanketsu-hen,Comedy  Drama  Romance,Movie,7.49,Maison Ikkoku: Kanketsu-hen Comedy  Drama  Romance Movie
2253,Mazinger Z,Action  Drama  Mecha  Sci-Fi  Shounen,TV,7.49,Mazinger Z Action  Drama  Mecha  Sci-Fi  Shounen TV
1238,One Piece: Mamore! Saigo no Dai Butai,Adventure  Comedy  Fantasy  Shounen,Special,7.49,One Piece: Mamore! Saigo no Dai Butai Adventure  Comedy  Fantasy  Shounen Special
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Comedy  Seinen  Slice of Life,TV,7.49,Ore no Imouto ga Konnani Kawaii Wake ga Nai Comedy  Seinen  Slice of Life TV
6896,Pandora Hearts Specials,Comedy,Special,7.49,Pandora Hearts Specials Comedy Special
11835,Qin Shiming Yue Zhi: Zhu Zi Bai Jia,Action  Fantasy  Historical  Martial Arts,TV,7.49,Qin Shiming Yue Zhi: Zhu Zi Bai Jia Action  Fantasy  Historical  Martial Arts TV
16123,Saki Zenkoku-hen,Game  School  Slice of Life,TV,7.49,Saki Zenkoku-hen Game  School  Slice of Life TV
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Mystery,TV,7.49,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru Mystery TV
15751,Senyuu.,Action  Comedy  Fantasy  Parody  Shounen,TV,7.49,Senyuu. Action  Comedy  Fantasy  Parody  Shounen TV
6572,Shakugan no Shana S,Action  Drama  Fantasy  Romance  School  Supernatural,OVA,7.49,Shakugan no Shana S Action  Drama  Fantasy  Romance  School  Supernatural OVA
2585,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,Drama  Mecha  Military  Sci-Fi,OVA,7.49,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots Drama  Mecha  Military  Sci-Fi OVA
560,Soukyuu no Fafner: Right of Left - Single Program,Action  Drama  Mecha  Military  Sci-Fi,Special,7.49,Soukyuu no Fafner: Right of Left - Single Program Action  Drama  Mecha  Military  Sci-Fi Special
23725,Strike Witches: Operation Victory Arrow,Action  Ecchi  Magic  Military  Sci-Fi,OVA,7.49,Strike Witches: Operation Victory Arrow Action  Ecchi  Magic  Military  Sci-Fi OVA
21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",Comedy  Drama  Slice of Life,Special,7.49,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode Comedy  Drama  Slice of Life Special"
1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,Comedy  Harem  Romance  Sci-Fi  Shounen,OVA,7.49,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru! Comedy  Harem  Romance  Sci-Fi  Shounen OVA
10629,Tibet Inu Monogatari,Adventure,Movie,7.49,Tibet Inu Monogatari Adventure Movie
2820,Time Travel Tondekeman!,Action  Adventure  Comedy  Kids,TV,7.49,Time Travel Tondekeman! Action  Adventure  Comedy  Kids TV
113,Uchuu no Stellvia,Action  Romance  Sci-Fi  Space,TV,7.49,Uchuu no Stellvia Action  Romance  Sci-Fi  Space TV
970,Yokoyama Mitsuteru Sangokushi,Adventure  Historical,TV,7.49,Yokoyama Mitsuteru Sangokushi Adventure  Historical TV
18177,Yowamushi Pedal: Special Ride,Comedy  Drama  Shounen  Sports,OVA,7.49,Yowamushi Pedal: Special Ride Comedy  Drama  Shounen  Sports OVA
2548,Ai no Wakakusa Monogatari,Drama  Historical  Slice of Life,TV,7.48,Ai no Wakakusa Monogatari Drama  Historical  Slice of Life TV
101,Air,Drama  Romance  Slice of Life  Supernatural,TV,7.48,Air Drama  Romance  Slice of Life  Supernatural TV
103,Akazukin Chacha,Adventure  Comedy  Fantasy  Magic  Romance  Shoujo,TV,7.48,Akazukin Chacha Adventure  Comedy  Fantasy  Magic  Romance  Shoujo TV
15927,Carnival Phantasm: HibiChika Special,Comedy  Supernatural,Special,7.48,Carnival Phantasm: HibiChika Special Comedy  Supernatural Special
3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,Drama  Historical  Kids  Romance  Samurai,Movie,7.48,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen Drama  Historical  Kids  Romance  Samurai Movie
6880,Deadman Wonderland,Action  Horror  Sci-Fi,TV,7.48,Deadman Wonderland Action  Horror  Sci-Fi TV
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Adventure  Shounen  Supernatural,Movie,7.48,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka Adventure  Shounen  Supernatural Movie
476,Ginban Kaleidoscope,Drama  Romance  Sports,TV,7.48,Ginban Kaleidoscope Drama  Romance  Sports TV
14811,GJ-bu,Comedy  School  Slice of Life,TV,7.48,GJ-bu Comedy  School  Slice of Life TV
242,Gokusen,Comedy  Drama  Josei  School  Slice of Life,TV,7.48,Gokusen Comedy  Drama  Josei  School  Slice of Life TV
9931,Happy Birthday: Inochi Kagayaku Toki,Drama  Kids  Slice of Life,Movie,7.48,Happy Birthday: Inochi Kagayaku Toki Drama  Kids  Slice of Life Movie
33241,Honobono Log,Romance  Slice of Life,TV,7.48,Honobono Log Romance  Slice of Life TV
31499,Huyao Xiao Hongniang,Comedy  Romance,ONA,7.48,Huyao Xiao Hongniang Comedy  Romance ONA
9938,Ikoku Meiro no Croisée The Animation,Historical  Seinen  Slice of Life,TV,7.48,Ikoku Meiro no Croisée The Animation Historical  Seinen  Slice of Life TV
822,Initial D Extra Stage,Action  Cars  Drama  Seinen  Sports,OVA,7.48,Initial D Extra Stage Action  Cars  Drama  Seinen  Sports OVA
2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,Action  Adventure  Comedy  Drama  Sci-Fi  Shounen,Movie,7.48,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu! Action  Adventure  Comedy  Drama  Sci-Fi  Shounen Movie
2927,Kimikiss Pure Rouge,Drama  Romance  School,TV,7.48,Kimikiss Pure Rouge Drama  Romance  School TV
17643,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,Comedy  School  Slice of Life,OVA,7.48,Little Busters!: Sekai no Saitou wa Ore ga Mamoru! Comedy  School  Slice of Life OVA
1419,Lupin III: Kutabare! Nostradamus,Action  Adventure  Comedy  Shounen,Movie,7.48,Lupin III: Kutabare! Nostradamus Action  Adventure  Comedy  Shounen Movie
158,Maria-sama ga Miteru,Drama  Romance  Shoujo  Shoujo Ai  Slice of Life,TV,7.48,Maria-sama ga Miteru Drama  Romance  Shoujo  Shoujo Ai  Slice of Life TV
1190,Prince of Tennis: A Day on Survival Mountain,Adventure  Comedy  Shounen  Sports,OVA,7.48,Prince of Tennis: A Day on Survival Mountain Adventure  Comedy  Shounen  Sports OVA
23421,Re:␣Hamatora,Comedy  Mystery  Super Power,TV,7.48,Re:␣Hamatora Comedy  Mystery  Super Power TV
5984,Ristorante Paradiso,Drama  Josei  Romance  Slice of Life,TV,7.48,Ristorante Paradiso Drama  Josei  Romance  Slice of Life TV
10464,Seitokai no Ichizon Lv.2,Comedy  Harem  Parody  School,ONA,7.48,Seitokai no Ichizon Lv.2 Comedy  Harem  Parody  School ONA
10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",Action  Historical  Samurai,Special,7.47,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!! Action  Historical  Samurai Special"
4715,Shigofumi Special,Drama  Fantasy  Psychological  Thriller,Special,7.48,Shigofumi Special Drama  Fantasy  Psychological  Thriller Special
2978,Shin Getter Robo,Action  Adventure  Demons  Horror  Mecha  Sci-Fi  Shounen,OVA,7.48,Shin Getter Robo Action  Adventure  Demons  Horror  Mecha  Sci-Fi  Shounen OVA
8726,Soredemo Machi wa Mawatteiru,Comedy  Slice of Life,TV,7.48,Soredemo Machi wa Mawatteiru Comedy  Slice of Life TV
3125,Tokimeki Tonight,Comedy  Fantasy  Romance  Shoujo  Vampire,TV,7.48,Tokimeki Tonight Comedy  Fantasy  Romance  Shoujo  Vampire TV
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,Comedy  School  Shounen,Special,7.48,Yankee-kun na Yamada-kun to Megane-chan to Majo Comedy  School  Shounen Special
24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,Comedy  Kids  Supernatural,Movie,7.48,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan! Comedy  Kids  Supernatural Movie
25755,Yowamushi Pedal: Re:RIDE,Drama  Shounen  Sports,Movie,7.48,Yowamushi Pedal: Re:RIDE Drama  Shounen  Sports Movie
30790,Yowamushi Pedal: Re:ROAD,Drama  Shounen  Sports,Movie,7.48,Yowamushi Pedal: Re:ROAD Drama  Shounen  Sports Movie
2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho,Action  Adventure  Shounen  Supernatural,OVA,7.48,Yuu☆Yuu☆Hakusho: Eizou Hakusho Action  Adventure  Shounen  Supernatural OVA
763,Zoids,Action  Adventure  Comedy  Mecha  Sci-Fi,TV,7.48,Zoids Action  Adventure  Comedy  Mecha  Sci-Fi TV
656,Air in Summer,Comedy  Drama  Historical  Romance  Supernatural,Special,7.47,Air in Summer Comedy  Drama  Historical  Romance  Supernatural Special
2969,Appleseed Saga Ex Machina,Action  Mecha  Military  Sci-Fi,Movie,7.47,Appleseed Saga Ex Machina Action  Mecha  Military  Sci-Fi Movie
6676,Asura Cryin&#039; 2,Action  Mecha  Supernatural,TV,7.47,Asura Cryin&#039; 2 Action  Mecha  Supernatural TV
25731,Cross Ange: Tenshi to Ryuu no Rondo,Action  Mecha  Sci-Fi,TV,7.47,Cross Ange: Tenshi to Ryuu no Rondo Action  Mecha  Sci-Fi TV
23383,D-Frag! OVA,Comedy  Game  Seinen,OVA,7.47,D-Frag! OVA Comedy  Game  Seinen OVA
10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,Adventure  Comedy  Mystery  Police  Shounen,OVA,7.47,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio Adventure  Comedy  Mystery  Police  Shounen OVA
2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,Adventure  Comedy  Kids  Sci-Fi,Movie,7.47,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden Adventure  Comedy  Kids  Sci-Fi Movie
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,Adventure  Comedy  Fantasy  Kids  Shounen,Movie,7.47,Doraemon Movie 33: Nobita no Himitsu Dougu Museum Adventure  Comedy  Fantasy  Kids  Shounen Movie
20509,Fate/kaleid liner Prisma☆Illya 2wei!,Action  Comedy  Fantasy  Magic,TV,7.47,Fate/kaleid liner Prisma☆Illya 2wei! Action  Comedy  Fantasy  Magic TV
344,Futatsu no Spica,Drama  School  Sci-Fi  Supernatural,TV,7.47,Futatsu no Spica Drama  School  Sci-Fi  Supernatural TV
18229,Gatchaman Crowds,Adventure  Sci-Fi,TV,7.47,Gatchaman Crowds Adventure  Sci-Fi TV
21039,Gatchaman Crowds Insight,Adventure  Sci-Fi,TV,7.47,Gatchaman Crowds Insight Adventure  Sci-Fi TV
31324,Grisaia no Meikyuu Special,Ecchi,Special,7.47,Grisaia no Meikyuu Special Ecchi Special
4551,Hakushaku to Yousei,Adventure  Fantasy  Historical  Magic,TV,7.47,Hakushaku to Yousei Adventure  Fantasy  Historical  Magic TV
27969,Hana to Alice: Satsujin Jiken,Drama  Mystery  Slice of Life,Movie,7.47,Hana to Alice: Satsujin Jiken Drama  Mystery  Slice of Life Movie
7337,"Hetalia Axis Powers Movie: Paint it, White",Comedy  Historical  Parody,Movie,7.47,"Hetalia Axis Powers Movie: Paint it, White Comedy  Historical  Parody Movie"
12729,High School DxD OVA,Comedy  Demons  Ecchi  Romance  School,OVA,7.47,High School DxD OVA Comedy  Demons  Ecchi  Romance  School OVA
20853,Hitsugi no Chaika,Action  Adventure  Comedy  Fantasy  Romance  Shounen,TV,7.47,Hitsugi no Chaika Action  Adventure  Comedy  Fantasy  Romance  Shounen TV
666,JoJo no Kimyou na Bouken,Adventure  Drama  Fantasy  Horror  Shounen  Supernatural  Vampire,OVA,7.47,JoJo no Kimyou na Bouken Adventure  Drama  Fantasy  Horror  Shounen  Supernatural  Vampire OVA
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,Comedy  School  Shounen  Sports,Special,7.47,Kuroko no Basket: Oshaberi Demo Shimasen ka Comedy  School  Shounen  Sports Special
633,Legend of Basara,Adventure  Drama  Romance  Shoujo,TV,7.47,Legend of Basara Adventure  Drama  Romance  Shoujo TV
1590,Legendz: Yomigaeru Ryuuou Densetsu,Action  Adventure  Comedy  Fantasy,TV,7.47,Legendz: Yomigaeru Ryuuou Densetsu Action  Adventure  Comedy  Fantasy TV
1439,Lupin III: Walther P-38,Action  Adventure  Comedy  Mystery  Shounen,Special,7.47,Lupin III: Walther P-38 Action  Adventure  Comedy  Mystery  Shounen Special
10050,Macross F Music Clip Shuu: Nyankuri,Music,Music,7.47,Macross F Music Clip Shuu: Nyankuri Music Music
1064,Mazinkaiser,Adventure  Comedy  Mecha  Sci-Fi  Shounen,OVA,7.47,Mazinkaiser Adventure  Comedy  Mecha  Sci-Fi  Shounen OVA
2488,Mei to Koneko Bus,Adventure  Fantasy,Special,7.47,Mei to Koneko Bus Adventure  Fantasy Special
14575,Minami-ke Omatase,Comedy  Slice of Life,OVA,7.47,Minami-ke Omatase Comedy  Slice of Life OVA
84,Mobile Suit Gundam 0083: Stardust Memory,Adventure  Drama  Mecha  Military  Sci-Fi  Space,OVA,7.47,Mobile Suit Gundam 0083: Stardust Memory Adventure  Drama  Mecha  Military  Sci-Fi  Space OVA
17505,Mushibugyou,Action  Fantasy  Historical  Martial Arts  Samurai  Shounen  Super Power,TV,7.47,Mushibugyou Action  Fantasy  Historical  Martial Arts  Samurai  Shounen  Super Power TV
1655,Nerima Daikon Brothers,Comedy  Music,TV,7.47,Nerima Daikon Brothers Comedy  Music TV
23673,Ookami Shoujo to Kuro Ouji,Comedy  Romance  School  Shoujo,TV,7.47,Ookami Shoujo to Kuro Ouji Comedy  Romance  School  Shoujo TV
21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,Kids  Magic  Shoujo,Movie,7.47,Precure All Stars Movie New Stage 3: Eien no Tomodachi Kids  Magic  Shoujo Movie
815,"Prince of Tennis: The Two Samurai, The First Game",Action  Shounen  Sports,Movie,7.47,"Prince of Tennis: The Two Samurai, The First Game Action  Shounen  Sports Movie"
17137,Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou,Adventure  Drama  Fantasy  Shoujo,OVA,7.47,Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou Adventure  Drama  Fantasy  Shoujo OVA
7662,Shinrei Tantei Yakumo,Horror  Mystery  Shoujo  Supernatural,TV,7.47,Shinrei Tantei Yakumo Horror  Mystery  Shoujo  Supernatural TV
2942,Sketchbook: Full Color&#039;s,Comedy  Slice of Life,TV,7.47,Sketchbook: Full Color&#039;s Comedy  Slice of Life TV
1764,Slam Dunk (Movie),Comedy  Drama  School  Shounen  Slice of Life  Sports,Movie,7.47,Slam Dunk (Movie) Comedy  Drama  School  Shounen  Slice of Life  Sports Movie
1170,Slayers Special,Adventure  Comedy  Fantasy  Magic  Shounen  Supernatural,OVA,7.47,Slayers Special Adventure  Comedy  Fantasy  Magic  Shounen  Supernatural OVA
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,Action  Adventure  Drama  Sci-Fi  Seinen  Space,OVA,7.47,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey Action  Adventure  Drama  Sci-Fi  Seinen  Space OVA
4884,Tales of the Abyss,Adventure  Drama  Fantasy,TV,7.47,Tales of the Abyss Adventure  Drama  Fantasy TV
3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,Action  Adventure  Comedy  Mecha  Sci-Fi,Special,7.47,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!! Action  Adventure  Comedy  Mecha  Sci-Fi Special
20977,Tonari no Seki-kun OVA,Comedy  School  Seinen,OVA,7.47,Tonari no Seki-kun OVA Comedy  School  Seinen OVA
5332,Toshokan Sensou: Koi no Shougai,Action  Comedy  Drama  Military  Romance,Special,7.47,Toshokan Sensou: Koi no Shougai Action  Comedy  Drama  Military  Romance Special
1744,Wagamama☆Fairy Mirumo de Pon!,Adventure  Comedy  Drama  Fantasy  Kids  Magic  Romance  School  Shoujo,TV,7.47,Wagamama☆Fairy Mirumo de Pon! Adventure  Comedy  Drama  Fantasy  Kids  Magic  Romance  School  Shoujo TV
8457,Yozakura Quartet: Hoshi no Umi,Action  Comedy  Magic  Shounen  Super Power  Supernatural,OVA,7.47,Yozakura Quartet: Hoshi no Umi Action  Comedy  Magic  Shounen  Super Power  Supernatural OVA
878,Zegapain,Action  Mecha  Romance  Sci-Fi,TV,7.47,Zegapain Action  Mecha  Romance  Sci-Fi TV
4038,Zettai Karen Children,Action  Comedy  Shounen  Supernatural,TV,7.47,Zettai Karen Children Action  Comedy  Shounen  Supernatural TV
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Romance  School,Movie,7.47,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai Romance  School Movie
4970,Afro Samurai: Resurrection,Action  Adventure  Samurai,Movie,7.46,Afro Samurai: Resurrection Action  Adventure  Samurai Movie
1078,Cardcaptor Sakura: Leave It to Kero-chan,Comedy,Movie,7.46,Cardcaptor Sakura: Leave It to Kero-chan Comedy Movie
4138,Chiisana Pengin: Lolo no Bouken,Adventure  Drama  Fantasy  Kids  Slice of Life,OVA,7.46,Chiisana Pengin: Lolo no Bouken Adventure  Drama  Fantasy  Kids  Slice of Life OVA
5593,Dogs: Bullets &amp; Carnage,Action  Seinen,OVA,7.46,Dogs: Bullets &amp; Carnage Action  Seinen OVA
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,Adventure  Comedy  Fantasy  Kids  Shounen,Movie,7.46,Doraemon Movie 07: Nobita to Tetsujin Heidan Adventure  Comedy  Fantasy  Kids  Shounen Movie
2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,Adventure  Fantasy  Kids  Sci-Fi  Shounen,Movie,7.46,Doraemon Movie 15: Nobita to Mugen Sankenshi Adventure  Fantasy  Kids  Sci-Fi  Shounen Movie
408,Final Fantasy VII: Last Order,Action  Adventure  Drama  Fantasy  Sci-Fi,OVA,7.46,Final Fantasy VII: Last Order Action  Adventure  Drama  Fantasy  Sci-Fi OVA
32696,Fukigen na Mononokean,Comedy  Supernatural,TV,7.46,Fukigen na Mononokean Comedy  Supernatural TV
551,Grappler Baki: Saidai Tournament-hen,Action  Martial Arts  Shounen  Sports,TV,7.46,Grappler Baki: Saidai Tournament-hen Action  Martial Arts  Shounen  Sports TV
32648,Handa-kun,Comedy  Shounen  Slice of Life,TV,7.46,Handa-kun Comedy  Shounen  Slice of Life TV
15225,Hentai Ouji to Warawanai Neko.,Comedy  Harem  Romance  School  Seinen  Supernatural,TV,7.46,Hentai Ouji to Warawanai Neko. Comedy  Harem  Romance  School  Seinen  Supernatural TV
8074,Highschool of the Dead,Action  Ecchi  Horror  Supernatural,TV,7.46,Highschool of the Dead Action  Ecchi  Horror  Supernatural TV
6064,Higurashi no Naku Koro ni Kai Specials,Comedy  Parody,Special,7.46,Higurashi no Naku Koro ni Kai Specials Comedy  Parody Special
483,Kurau Phantom Memory,Action  Drama  Sci-Fi  Space  Super Power,TV,7.46,Kurau Phantom Memory Action  Drama  Sci-Fi  Space  Super Power TV
10628,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,Action  Adventure  Ecchi  Fantasy  Magic  School  Shounen,OVA,7.46,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue Action  Adventure  Ecchi  Fantasy  Magic  School  Shounen OVA
1972,Meitantei Holmes,Adventure  Comedy  Mystery,TV,7.46,Meitantei Holmes Adventure  Comedy  Mystery TV
5273,Miracle Giants Doumu-kun,Sports,TV,7.46,Miracle Giants Doumu-kun Sports TV
1288,Mobile Police Patlabor,Comedy  Mecha  Police  Sci-Fi,OVA,7.46,Mobile Police Patlabor Comedy  Mecha  Police  Sci-Fi OVA
2269,Mobile Suit Gundam Seed Special Edition,Action  Mecha  Military  Sci-Fi  Space,Special,7.46,Mobile Suit Gundam Seed Special Edition Action  Mecha  Military  Sci-Fi  Space Special
601,Nekojiru-sou,Comedy  Dementia  Psychological,OVA,7.46,Nekojiru-sou Comedy  Dementia  Psychological OVA
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,Adventure  Comedy  Fantasy  Shounen,Movie,7.46,One Piece Movie 7: Karakuri-jou no Mecha Kyohei Adventure  Comedy  Fantasy  Shounen Movie
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,Adventure  Comedy  Drama  Fantasy  Kids,Movie,7.46,Pokemon: Maboroshi no Pokemon Lugia Bakutan Adventure  Comedy  Drama  Fantasy  Kids Movie
10862,Prince of Tennis: Pairpuri,Comedy  Drama  Shounen  Sports,Special,7.46,Prince of Tennis: Pairpuri Comedy  Drama  Shounen  Sports Special
710,Rec,Comedy  Drama  Romance,TV,7.46,Rec Comedy  Drama  Romance TV
10334,Rurouni Kenshin Recap,Action  Adventure  Comedy  Historical  Romance  Samurai,Special,7.46,Rurouni Kenshin Recap Action  Adventure  Comedy  Historical  Romance  Samurai Special
20709,Sabagebu!,Action  Comedy  Military  Shoujo,TV,7.46,Sabagebu! Action  Comedy  Military  Shoujo TV
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...",Action  Music  Sci-Fi,TV,7.46,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music... Action  Music  Sci-Fi TV"
21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,Action  Music  Sci-Fi,TV,7.46,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Action  Music  Sci-Fi TV
